Operation time,Airline,Flight Num,Departure Airport,Arrival Airport ,Terminal,Departure / Arrival ,Origin Date,CodeContext
2023-09-20 11:25:00,SF,1961,ORN,ALG,1,Arrival,2023-09-20,SCT
2023-09-20 9:00:00,AH,1022,ALG,MRS,4,Departure,2023-09-20,SCT
2023-09-20 6:00:00,AH,6288,ALG,TMR,1,Departure,2023-09-20,SCT
2023-09-20 13:10:00,AH,1023,MRS,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 10:05:00,AH,2062,ALG,BRU,4,Departure,2023-09-20,SCT
2023-09-20 6:00:00,AH,6190,ALG,CZL,1,Departure,2023-09-20,SCT
2023-09-20 18:30:00,AH,6200,ALG,GHA,1,Departure,2023-09-20,SCT
2023-09-20 10:15:00,AH,2026,ALG,MXP,4,Departure,2023-09-20,SCT
2023-09-20 11:15:00,AH,2700,ALG,YUL,4,Departure,2023-09-20,SCT
2023-09-20 16:45:00,AH,1001,CDG,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 22:00:00,AH,6234,ALG,TMR,1,Departure,2023-09-20,SCT
2023-09-20 22:30:00,AH,3018,ALG,IST,4,Departure,2023-09-20,SCT
2023-09-20 18:25:00,AH,1305,ORY,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 12:55:00,5O,466,ALG,CDG,4,Departure,2023-09-20,SCT
2023-09-20 11:55:00,5O,443,LIL,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 15:40:00,AF,1754,CDG,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 17:00:00,AF,1755,ALG,CDG,4,Departure,2023-09-20,SCT
2023-09-20 12:20:00,AF,1855,ALG,CDG,4,Departure,2023-09-20,SCT
2023-09-20 22:55:00,AF,1354,CDG,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 10:20:00,AF,7540,ORY,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 11:40:00,AF,7541,ALG,ORY,4,Departure,2023-09-20,SCT
2023-09-20 23:20:00,TK,655,IST,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 21:00:00,TO,7309,ALG,LYS,4,Departure,2023-09-20,SCT
2023-09-20 20:00:00,TO,7308,LYS,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 9:50:00,TK,651,IST,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 11:15:00,TK,652,ALG,IST,4,Departure,2023-09-20,SCT
2023-09-20 15:15:00,SV,340,ALG,JED,2,Departure,2023-09-20,SCT
2023-09-20 13:40:00,SV,341,JED,ALG,2,Arrival,2023-09-20,SCT
2023-09-20 23:10:00,TO,7270,ORY,ALG,4,Arrival,2023-09-20,SCT
2023-09-20 18:35:00,VY,7991,MRS,ALG,4,Arrival,2023-09-20,SCT
2023-12-31 16:30:00,AH,6182,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 14:27:00,AH,1037,LYS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 21:06:00,AH,1191,BOD,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 13:45:00,AH,6157,TMX,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 16:10:00,AH,1190,ALG,BOD,4,Departure,2023-12-31,OFB
2023-12-31 10:16:00,AH,4001,TUN,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 11:50:00,AH,1044,ALG,TLS,4,Departure,2023-12-31,OFB
2023-12-31 10:48:00,TO,7266,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 11:55:00,TO,7267,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 11:00:00,5O,271,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 12:10:00,5O,274,ALG,LYS,4,Departure,2023-12-31,OFB
2023-12-31 12:00:00,AH,6000,ALG,AAE,1,Departure,2023-12-31,OFB
2023-12-31 10:31:00,VY,7991,MRS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 11:49:00,VY,7990,ALG,MRS,4,Departure,2023-12-31,OFB
2023-12-31 12:23:00,MS,845,CAI,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 13:25:00,MS,846,ALG,CAI,4,Departure,2023-12-31,OFB
2023-12-31 12:56:00,AF,7552,MRS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 13:35:00,AF,7553,ALG,MRS,4,Departure,2023-12-31,OFB
2023-12-31 13:39:00,AH,1003,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 15:20:00,AH,1006,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 12:00:00,AH,1004,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 12:03:00,AH,6125,TID,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 13:20:00,AH,6266,ALG,TGR,1,Departure,2023-12-31,OFB
2023-12-31 12:07:00,AH,1023,MRS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 13:55:00,AH,1020,ALG,MRS,4,Departure,2023-12-31,OFB
2023-12-31 12:10:00,SF,1121,HME,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 13:20:00,SF,1904,ALG,HME,1,Departure,2023-12-31,OFB
2023-12-31 12:20:00,AH,1231,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 14:00:00,AH,1214,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 13:30:00,AH,384,ALG,MED,4,Departure,2023-12-31,OFB
2023-12-31 10:50:00,AF,7541,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 9:57:00,AF,7540,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 12:48:00,SF,2383,CBH,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 14:45:00,SF,2374,ALG,ELU,1,Departure,2023-12-31,OFB
2023-12-31 14:00:00,AH,3060,ALG,PEK,4,Departure,2023-12-31,OFB
2023-12-31 12:53:00,AF,1854,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 14:05:00,AF,1855,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 12:40:00,EK,757,DXB,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 15:30:00,EK,758,ALG,DXB,4,Departure,2023-12-31,OFB
2023-12-31 12:40:00,AH,6052,ALG,BJA,1,Departure,2023-12-31,OFB
2023-12-31 16:08:00,TK,653,IST,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 18:00:00,TK,654,ALG,IST,4,Departure,2023-12-31,OFB
2023-12-31 19:07:00,AH,6041,BSK,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 20:10:00,AH,5010,ALG,DSS,4,Departure,2023-12-31,OFB
2023-12-31 18:25:00,AH,2071,FRA,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:30:00,AH,5318,ALG,ABJ,4,Departure,2023-12-31,OFB
2023-12-31 12:45:00,AH,3005,LIS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 15:30:00,AH,1040,ALG,NCE,4,Departure,2023-12-31,OFB
2023-12-31 13:54:00,TU,374,TUN,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 14:40:00,TU,375,ALG,TUN,4,Departure,2023-12-31,OFB
2023-12-31 13:30:00,SF,1907,CZL,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 17:10:00,SF,1860,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 14:32:00,AH,6277,MZW,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 16:15:00,AH,2000,ALG,PMI,4,Departure,2023-12-31,OFB
2023-12-31 10:39:00,AH,301,MED,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 14:05:00,AH,6193,CZL,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 15:40:00,AH,6216,ALG,OGX,1,Departure,2023-12-31,OFB
2023-12-31 15:16:00,AH,1011,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 18:35:00,AH,1008,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 16:58:00,SF,1123,HME,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 18:30:00,SF,1802,ALG,HME,1,Departure,2023-12-31,OFB
2023-12-31 13:31:00,AH,6521,ELG,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 15:40:00,AH,6032,ALG,TEE,1,Departure,2023-12-31,OFB
2023-12-31 13:15:00,SF,1403,RHOUD,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 13:35:00,QR,1379,DOH,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 15:35:00,QR,1380,ALG,DOH,4,Departure,2023-12-31,OFB
2023-12-31 15:20:00,SV,340,ALG,JED,4,Departure,2023-12-31,OFB
2023-12-31 13:43:00,SV,341,JED,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 14:27:00,AH,6057,GJL,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 16:30:00,AH,6252,ALG,ELU,1,Departure,2023-12-31,OFB
2023-12-31 14:53:00,AH,6201,GHA,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 17:00:00,AH,6226,ALG,HME,1,Departure,2023-12-31,OFB
2023-12-31 14:41:00,AH,6009,AAE,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 16:45:00,AH,1024,ALG,MRS,4,Departure,2023-12-31,OFB
2023-12-31 14:00:00,AH,6058,ALG,GJL,1,Departure,2023-12-31,OFB
2023-12-31 11:07:00,AH,6039,BLJ,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 10:19:00,AH,467,JED,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:11:00,AH,4003,TUN,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 21:30:00,AH,6106,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 14:15:00,SF,1525,HRM,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 15:35:00,SF,2384,ALG,CBH,1,Departure,2023-12-31,OFB
2023-12-31 14:53:00,AH,4065,AMM,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 16:50:00,AH,4002,ALG,TUN,4,Departure,2023-12-31,OFB
2023-12-31 17:14:00,AH,1173,MLH,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 18:45:00,AH,1230,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 15:59:00,AH,2027,MXP,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 17:30:00,AH,1012,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 17:27:00,AH,1021,MRS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 21:00:00,AH,6026,ALG,CZL,1,Departure,2023-12-31,OFB
2023-12-31 18:30:00,AH,1071,MPL,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:00:00,AH,5348,ALG,DLA,4,Departure,2023-12-31,OFB
2023-12-31 19:32:00,BA,2816,LGW,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:25:00,BA,2817,ALG,LGW,4,Departure,2023-12-31,OFB
2023-12-31 20:14:00,AH,1215,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 21:15:00,AH,4036,ALG,CAI,4,Departure,2023-12-31,DEL
2023-12-31 19:33:00,AH,1041,NCE,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 23:15:00,AH,6456,ALG,BMW,1,Departure,2023-12-31,SCT
2023-12-31 14:31:00,AH,6297,INZ,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 15:29:00,SF,3013,NTE,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 17:00:00,SF,2220,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 15:09:00,AH,4063,DXB,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 18:15:00,AH,2055,LHR,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 21:30:00,AH,304,ALG,MED,4,Departure,2023-12-31,OFB
2023-12-31 18:09:00,AH,1005,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:00:00,AH,5360,ALG,JNB,4,Departure,2023-12-31,OFB
2023-12-31 22:05:00,AH,4062,ALG,DXB,4,Departure,2023-12-31,SCT
2023-12-31 18:10:00,5O,272,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 17:04:00,5O,273,LYS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 19:55:00,5O,266,ALG,CDG,4,Departure,2023-12-31,OFB
2023-12-31 18:48:00,5O,265,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 15:37:00,AH,1045,TLS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 18:03:00,AF,7638,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 19:30:00,AF,7639,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 19:16:00,TO,7268,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 19:55:00,TO,7269,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 18:20:00,AH,3017,IST,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 20:30:00,AH,3000,ALG,SVO,4,Departure,2023-12-31,OFB
2023-12-31 18:48:00,AH,6183,ORN,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 19:26:00,TO,7263,ALG,ORY,4,Departure,2023-12-31,OFB
2023-12-31 18:22:00,TO,7262,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 19:30:00,TO,7309,ALG,LYS,4,Departure,2023-12-31,OFB
2023-12-31 18:22:00,TO,7308,LYS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 9:10:00,AH,6040,ALG,BSK,1,Departure,2023-12-31,OFB
2023-12-31 6:55:00,AH,4037,CAI,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 17:11:00,AH,1001,CDG,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 17:20:00,SF,2375,ELU,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 20:00:00,AH,6222,ALG,HME,1,Departure,2023-12-31,OFB
2023-12-31 16:18:00,AH,6059,GJL,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 16:43:00,AH,6267,TGR,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 18:30:00,AH,6194,ALG,CZL,1,Departure,2023-12-31,OFB
2023-12-31 16:04:00,SF,1321,IAM,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 19:55:00,AH,2001,PMI,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 16:01:00,XY,661,JED,ALG,2,Arrival,2023-12-31,ONB
2023-12-31 17:55:00,XY,662,ALG,MED,2,Departure,2023-12-31,OFB
2023-12-31 16:49:00,AH,6213,QSF,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 19:05:00,AH,3014,ALG,IST,4,Departure,2023-12-31,DX
2023-12-31 16:17:00,SF,1905,HME,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 22:10:00,AH,3018,ALG,IST,4,Departure,2023-12-31,SCT
2023-12-31 18:40:00,AH,6006,ALG,AAE,1,Departure,2023-12-31,OFB
2023-12-31 16:52:00,AH,6053,BJA,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 23:18:00,TK,655,IST,ALG,4,Arrival,2023-12-31,SCT
2024-01-01 0:35:00,TK,656,ALG,IST,4,Departure,2024-01-01,OFB
2023-12-31 19:00:00,AH,6033,TEE,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 19:50:00,AH,6184,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 19:05:00,AH,6217,OGX,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 20:30:00,AH,6136,ALG,CBH,1,Departure,2023-12-31,OFB
2023-12-31 19:45:00,AH,6253,ELU,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 19:00:00,AH,6580,ALG,ORN,1,Departure,2023-12-31,OFB
2023-12-31 18:30:00,AH,6200,ALG,GHA,1,Departure,2023-12-31,OFB
2023-12-31 22:45:00,V7,2438,BOD,ALG,4,Arrival,2023-12-31,DEL
2023-12-31 22:55:00,V7,2439,ALG,BOD,4,Departure,2023-12-31,SCT
2023-12-31 20:11:00,AH,6227,HME,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 20:22:00,AH,1027,MRS,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 23:30:00,AF,1354,CDG,ALG,4,Arrival,2023-12-31,SCT
2024-01-01 6:40:00,AF,1355,ALG,CDG,4,Departure,2024-01-01,OFB
2023-12-31 23:05:00,AH,1013,CDG,ALG,4,Arrival,2023-12-31,DEL
2023-12-31 21:00:00,AH,1007,ORY,ALG,4,Arrival,2023-12-31,ONB
2023-12-31 23:00:00,AH,6232,ALG,TMR,1,Departure,2023-12-31,SCT
2023-12-31 23:50:00,AZ,802,FCO,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 5:25:00,AZ,803,ALG,FCO,4,Departure,2024-01-01,OFB
2024-01-01 2:15:00,AH,385,MED,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 3:10:00,AH,3015,IST,ALG,4,Arrival,2024-01-01,DX
2024-01-01 9:47:00,TK,651,IST,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:50:00,TK,652,ALG,IST,4,Departure,2024-01-01,OFB
2024-01-01 9:22:00,AF,7540,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:50:00,AF,7541,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 17:05:00,AF,1654,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 18:05:00,AF,1655,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 15:53:00,AF,1854,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:19:00,AF,1855,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 18:06:00,AF,7638,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 19:35:00,AF,7639,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 23:08:00,AF,1354,CDG,ALG,4,Arrival,2024-01-01,SCT
2024-01-01 13:32:00,SV,341,JED,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:35:00,SV,340,ALG,JED,4,Departure,2024-01-01,OFB
2024-01-01 10:57:00,5O,443,LIL,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 12:10:00,5O,274,ALG,LYS,4,Departure,2024-01-01,OFB
2024-01-01 12:20:00,BJ,130,TUN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 13:25:00,BJ,131,ALG,TUN,4,Departure,2024-01-01,OFB
2024-01-01 15:30:00,EK,758,ALG,DXB,4,Departure,2024-01-01,OFB
2024-01-01 15:48:00,TO,7262,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:05:00,TO,7263,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 12:10:00,BA,2816,LGW,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 13:35:00,BA,2817,ALG,LGW,4,Departure,2024-01-01,OFB
2024-01-01 13:42:00,QR,1379,DOH,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:35:00,QR,1380,ALG,DOH,4,Departure,2024-01-01,OFB
2024-01-01 18:00:00,TK,654,ALG,IST,4,Departure,2024-01-01,OFB
2024-01-01 21:18:00,V7,2438,BOD,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 22:30:00,V7,2439,ALG,BOD,4,Departure,2024-01-01,OFB
2024-01-01 16:12:00,TK,653,IST,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 12:37:00,MS,845,CAI,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 13:25:00,MS,846,ALG,CAI,4,Departure,2024-01-01,OFB
2024-01-01 13:52:00,RJ,517,AMM,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 15:05:00,RJ,518,ALG,AMM,4,Departure,2024-01-01,OFB
2024-01-01 14:04:00,TU,374,TUN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 14:40:00,TU,375,ALG,TUN,4,Departure,2024-01-01,OFB
2024-01-01 19:09:00,TU,338,TUN,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 19:50:00,TU,339,ALG,TUN,4,Departure,2024-01-01,OFB
2024-01-01 12:10:00,5O,161,CDG,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 12:55:00,5O,162,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 8:36:00,SF,1803,HME,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 15:15:00,SF,1201,RHOUD,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 10:40:00,SF,1807,RHOUD,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 13:17:00,SF,1861,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 16:10:00,SF,1501,HRM,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 17:25:00,SF,1879,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 18:55:00,SF,1809,RHOUD,ALG,1,Arrival,2024-01-01,DX
2024-01-01 20:24:00,AH,5671,LFW,ALG,0,Arrival,2024-01-01,ONB
2023-12-31 21:40:00,AH,6145,AZR,ALG,1,Arrival,2023-12-31,ONB
2024-01-01 8:59:00,TO,7308,LYS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:15:00,TO,7309,ALG,LYS,4,Departure,2024-01-01,OFB
2024-01-01 9:54:00,VY,7991,MRS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 11:15:00,VY,7990,ALG,MRS,4,Departure,2024-01-01,OFB
2024-01-01 10:42:00,TO,7264,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 12:05:00,TO,7265,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 17:00:00,5O,273,LYS,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:50:00,5O,444,ALG,LIL,4,Departure,2024-01-01,OFB
2024-01-01 16:59:00,AZ,800,FCO,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:55:00,AZ,801,ALG,FCO,4,Departure,2024-01-01,OFB
2024-01-01 19:03:00,TO,7268,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 20:15:00,TO,7269,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 22:05:00,AH,4062,ALG,DXB,4,Departure,2024-01-01,SCT
2024-01-01 22:10:00,AH,3018,ALG,IST,4,Departure,2024-01-01,OFB
2024-01-01 21:30:00,AH,5324,ALG,NIM,4,Departure,2024-01-01,OFB
2024-01-01 21:30:00,AH,3042,ALG,LED,4,Departure,2024-01-01,OFB
2024-01-01 12:25:00,AH,1004,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 7:15:00,AH,1002,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 7:10:00,AH,4000,ALG,TUN,4,Departure,2024-01-01,OFB
2024-01-01 8:30:00,AH,1022,ALG,MRS,4,Departure,2024-01-01,OFB
2024-01-01 10:00:00,AH,1036,ALG,LYS,4,Departure,2024-01-01,OFB
2024-01-01 10:00:00,AH,1044,ALG,TLS,4,Departure,2024-01-01,OFB
2024-01-01 10:00:00,AH,1010,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 9:40:00,AH,3016,ALG,IST,4,Departure,2024-01-01,OFB
2024-01-01 9:45:00,AH,4038,ALG,CAI,4,Departure,2024-01-01,OFB
2023-12-31 19:14:00,SF,2385,CBH,ALG,1,Arrival,2023-12-31,ONB
2023-12-31 21:33:00,AH,6195,CZL,ALG,1,Arrival,2023-12-31,ONB
2024-01-01 9:00:00,SF,1878,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 9:20:00,SF,1100,ALG,HME,1,Departure,2024-01-01,OFB
2024-01-01 10:30:00,SF,3018,ALG,SXB,4,Departure,2024-01-01,OFB
2024-01-01 10:30:00,SF,2202,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 11:30:00,SF,1864,ALG,TIN,1,Departure,2024-01-01,OFB
2024-01-01 12:00:00,SF,1808,ALG,RHOUD,1,Departure,2024-01-01,OFB
2024-01-01 14:00:00,SF,1966,ALG,CZL,1,Departure,2024-01-01,OFB
2024-01-01 18:40:00,AH,460,ALG,JED,4,Departure,2024-01-01,OFB
2024-01-01 14:00:00,SF,2332,ALG,INZ,1,Departure,2024-01-01,OFB
2024-01-01 21:15:00,AH,1012,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 17:30:00,AH,1024,ALG,MRS,4,Departure,2024-01-01,OFB
2024-01-01 18:35:00,AH,1008,ALG,ORY,4,Departure,2024-01-01,OFB
2024-01-01 19:05:00,AH,3014,ALG,IST,4,Departure,2024-01-01,OFB
2024-01-01 19:30:00,AH,4014,ALG,NKC,4,Departure,2024-01-01,OFB
2024-01-01 21:30:00,AH,5326,ALG,BKO,4,Departure,2024-01-01,OFB
2024-01-01 20:00:00,AH,5348,ALG,DLA,4,Departure,2024-01-01,OFB
2024-01-01 20:10:00,AH,5010,ALG,DSS,4,Departure,2024-01-01,OFB
2024-01-01 18:45:00,AH,1230,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 18:50:00,AH,1005,ORY,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:57:00,AH,5361,JNB,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 16:45:00,AH,2014,ALG,BCN,4,Departure,2024-01-01,OFB
2024-01-01 16:20:00,AH,1032,ALG,LYS,4,Departure,2024-01-01,OFB
2024-01-01 16:50:00,AH,4002,ALG,TUN,4,Departure,2024-01-01,OFB
2024-01-01 15:15:00,SF,1200,ALG,KRECHBA,1,Departure,2024-01-01,OFB
2024-01-01 16:45:00,SF,2220,ALG,ORN,1,Departure,2024-01-01,OFB
2024-01-01 18:40:00,SF,1802,ALG,HME,1,Departure,2024-01-01,OFB
2024-01-01 12:26:00,EK,757,DXB,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 10:36:00,SF,2221,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 16:00:00,SF,1865,TIN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 15:46:00,SF,3019,SXB,ALG,4,Arrival,2024-01-01,ONB
2024-01-01 17:30:00,SF,1101,HME,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 19:35:00,SF,2203,ORN,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 20:01:00,SF,2111,CZL,ALG,1,Arrival,2024-01-01,ONB
2024-01-01 0:04:00,SV,3445,MED,ALG,2,Arrival,2023-12-31,DEL
2024-01-01 21:30:00,SV,3446,ALG,JED,2,Departure,2024-01-01,DEL
2023-12-31 21:32:00,AH,6001,AAE,ALG,1,Arrival,2023-12-31,ONB
2024-01-01 16:45:00,AH,2054,ALG,LHR,4,Departure,2024-01-01,OFB
2024-01-01 13:15:00,AH,1020,ALG,MRS,4,Departure,2024-01-01,OFB
2024-01-01 10:05:00,AH,2062,ALG,BRU,4,Departure,2024-01-01,OFB
2024-01-01 10:15:00,AH,1074,ALG,LIL,4,Departure,2024-01-01,OFB
2024-01-01 10:00:00,AH,1216,ALG,ETZ,4,Departure,2024-01-01,OFB
2024-01-01 10:50:00,AH,2024,ALG,FCO,4,Departure,2024-01-01,OFB
2024-01-01 11:15:00,AH,1000,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 11:45:00,AH,2046,ALG,GVA,4,Departure,2024-01-01,OFB
2024-01-01 13:15:00,AH,1214,ALG,CDG,4,Departure,2024-01-01,OFB
2024-01-01 14:15:00,AH,1040,ALG,NCE,4,Departure,2024-01-01,OFB
2024-01-01 15:20:00,AH,1506,ALG,CDG,4,Departure,2024-01-01,DX
2024-01-01 17:12:00,SV,2622,JED,ALG,2,Arrival,2024-01-01,ONB
2024-01-01 20:30:00,SV,2623,ALG,MED,2,Departure,2024-01-01,OFB
